,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
8442,2017,12,18,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.0,-20.5,23,90367,0,0,185,0,0,0,0,0,0,0,325,3.0,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8443,2017,12,18,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.2,-20.9,24,90406,0,0,183,0,0,0,0,0,0,0,320,2.0,9,9,7000.0,2600,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8444,2017,12,18,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.5,-20.4,28,90333,0,0,183,0,0,0,0,0,0,0,337,2.0,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8445,2017,12,18,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.7,-19.9,33,90259,0,0,180,0,0,0,0,0,0,0,348,2.0,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8446,2017,12,18,23,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.0,-19.4,39,90185,0,0,176,0,0,0,0,0,0,0,340,2.0,0,1,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8447,2017,12,18,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.9,-19.5,41,90094,0,0,176,0,0,0,0,0,0,0,348,2.0,0,1,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8448,2017,12,19,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.8,-19.5,45,90003,0,0,176,0,0,0,0,0,0,0,322,2.0,0,2,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8449,2017,12,19,2,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-11.7,-19.6,48,89912,0,0,176,0,0,0,0,0,0,0,320,2.0,0,2,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8450,2017,12,19,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.0,-19.8,49,89886,0,0,177,0,0,0,0,0,0,0,308,2.0,0,2,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8451,2017,12,19,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.4,-19.9,49,89861,0,0,177,0,0,0,0,0,0,0,301,2.0,0,2,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8452,2017,12,19,5,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-12.7,-20.1,50,89835,0,0,176,0,0,0,0,0,0,0,340,2.0,0,2,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8453,2017,12,19,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-13.0,-19.6,54,89841,0,0,175,0,0,0,0,0,0,0,284,1.7,0,3,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8454,2017,12,19,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-13.4,-19.0,59,89847,0,0,173,0,0,0,0,0,0,0,273,1.3,0,4,7000.0,77777,9,999999999,1,0.086,1,88,0.29,0.0,0.0
8455,2017,12,19,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,-13.7,-18.5,64,89853,11,58,172,0,0,0,0,0,0,0,320,1.0,0,0,7000.0,77777,9,999999999,1,0.086,0,88,0.29,0.0,0.0
8456,2017,12,19,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-11.2,-18.2,52,89958,245,1413,173,134,432,51,21671,53505,8788,5114,267,1.0,0,3,7000.0,77777,9,999999999,2,0.086,1,88,0.29,0.0,0.0
8457,2017,12,19,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.7,-17.9,43,90063,438,1413,176,278,628,82,35187,68756,11814,5176,265,1.0,0,1,7000.0,77777,9,999999999,2,0.086,1,88,0.29,0.0,0.0
8458,2017,12,19,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-6.2,-17.6,36,90168,579,1413,179,396,734,98,44668,76407,13418,4796,180,1.0,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.29,0.0,0.0
8459,2017,12,19,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.0,-17.5,30,90153,656,1413,183,463,779,105,48516,78856,13998,4578,272,2.7,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.29,0.0,0.0
8460,2017,12,19,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.7,-17.4,25,90137,664,1413,187,470,783,106,46072,77189,13599,4644,278,4.3,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.29,0.0,0.0
8461,2017,12,19,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-17.3,21,90122,604,1413,190,416,746,99,37881,70826,12227,4984,270,6.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.28,0.0,0.0
8462,2017,12,19,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-17.6,20,90122,479,1413,194,310,657,86,25232,57494,9697,5209,295,5.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.28,0.0,0.0
8463,2017,12,19,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-18.0,20,90122,297,1413,195,170,482,61,11627,33633,5710,4164,297,5.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.28,0.0,0.0
8464,2017,12,19,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-18.3,19,90122,72,1413,194,49,184,24,2724,9292,1738,1591,290,5.0,0,0,7000.0,77777,9,999999999,1,0.086,0,88,0.28,0.0,0.0
8465,2017,12,19,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.2,-18.3,20,90146,0,399,192,2,0,2,81,0,81,29,291,5.3,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.26,0.0,0.0
8466,2017,12,19,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.0,-18.3,22,90169,0,0,191,0,0,0,0,0,0,0,293,5.7,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.26,0.0,0.0
8467,2017,12,19,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.7,-18.3,23,90193,0,0,190,0,0,0,0,0,0,0,290,6.0,0,0,7000.0,77777,9,999999999,1,0.086,1,88,0.26,0.0,0.0
8468,2017,12,19,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.0,-17.8,27,90147,0,0,189,0,0,0,0,0,0,0,302,5.3,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8469,2017,12,19,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.2,-17.3,31,90101,0,0,189,0,0,0,0,0,0,0,307,4.7,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8470,2017,12,19,23,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.5,-16.8,36,90055,0,0,188,0,0,0,0,0,0,0,290,4.0,0,0,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8471,2017,12,19,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.4,-16.7,40,89976,0,0,188,0,0,0,0,0,0,0,305,3.3,0,1,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8472,2017,12,20,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.3,-16.6,43,89898,0,0,188,0,0,0,0,0,0,0,303,2.7,0,1,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8473,2017,12,20,2,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.2,-16.5,47,89819,0,0,188,0,0,0,0,0,0,0,290,2.0,0,2,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8474,2017,12,20,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.8,-16.5,50,89775,0,0,189,0,0,0,0,0,0,0,303,2.0,0,2,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8475,2017,12,20,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.4,-16.5,52,89731,0,0,189,0,0,0,0,0,0,0,304,2.0,0,3,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8476,2017,12,20,5,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.0,-16.5,55,89687,0,0,189,0,0,0,0,0,0,0,340,2.0,0,3,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8477,2017,12,20,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.3,-16.3,58,89733,0,0,189,0,0,0,0,0,0,0,303,1.7,0,4,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8478,2017,12,20,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-10.7,-16.0,61,89780,0,0,189,0,0,0,0,0,0,0,301,1.3,0,4,7000.0,77777,9,999999999,2,0.086,1,88,0.26,0.0,0.0
8479,2017,12,20,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,-11.0,-15.8,65,89827,8,45,189,0,0,0,0,0,0,0,270,1.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8480,2017,12,20,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-9.2,-16.0,54,89928,242,1414,189,130,426,50,21261,52798,8661,5016,301,1.3,0,3,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8481,2017,12,20,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.5,-16.2,46,90030,437,1414,192,273,620,80,34781,68074,11671,5075,302,1.7,0,2,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8482,2017,12,20,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-5.7,-16.4,38,90131,577,1414,195,390,728,96,44291,75927,13200,4701,270,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8483,2017,12,20,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.5,-16.3,32,90122,655,1414,198,458,776,103,48100,78654,13732,4491,302,1.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8484,2017,12,20,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.2,-16.1,27,90112,664,1414,200,467,782,104,46072,77265,13367,4565,303,1.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8485,2017,12,20,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,1.0,-16.0,23,90102,604,1414,202,415,748,98,38063,71155,12103,4917,270,1.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8486,2017,12,20,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.3,-16.7,21,90071,479,1414,203,310,661,85,25312,58025,9639,5157,297,1.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8487,2017,12,20,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,-17.4,19,90040,298,1414,202,171,488,60,11707,34088,5677,4131,276,1.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.26,0.0,0.0
8488,2017,12,20,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,2.0,-18.1,18,90009,73,1414,200,49,187,24,2752,9444,1738,1580,220,2.0,0,0,7000.0,77777,9,999999999,1,0.086,0,88,0.26,0.0,0.0
8489,2017,12,20,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.5,-17.9,20,89961,0,408,198,2,0,2,81,0,81,29,186,2.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8490,2017,12,20,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-17.8,23,89913,0,0,197,0,0,0,0,0,0,0,148,2.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8491,2017,12,20,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-2.4,-17.6,26,89865,0,0,195,0,0,0,0,0,0,0,140,3.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8492,2017,12,20,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.1,-17.0,29,89769,0,0,194,0,0,0,0,0,0,0,153,3.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8493,2017,12,20,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-3.8,-16.4,33,89672,0,0,192,0,0,0,0,0,0,0,163,3.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8494,2017,12,20,23,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.5,-15.8,37,89575,0,0,191,0,0,0,0,0,0,0,140,4.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8495,2017,12,20,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.8,-15.7,38,89457,0,0,190,0,0,0,0,0,0,0,159,4.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8496,2017,12,21,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.1,-15.6,39,89339,0,0,189,0,0,0,0,0,0,0,155,4.0,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8497,2017,12,21,2,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.4,-15.5,41,89221,0,0,190,0,0,0,0,0,0,0,110,4.0,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8498,2017,12,21,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.6,-15.7,40,89150,0,0,192,0,0,0,0,0,0,0,154,3.7,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8499,2017,12,21,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.7,-16.0,40,89078,0,0,194,0,0,0,0,0,0,0,155,3.3,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8500,2017,12,21,5,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.9,-16.2,40,89007,0,0,194,0,0,0,0,0,0,0,110,3.0,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8501,2017,12,21,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.2,-16.2,41,89029,0,0,194,0,0,0,0,0,0,0,166,2.7,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8502,2017,12,21,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-6.4,-16.2,42,89050,0,0,194,0,0,0,0,0,0,0,164,2.3,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8503,2017,12,21,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-6.7,-16.2,43,89072,6,32,195,0,0,0,0,0,0,0,140,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8504,2017,12,21,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.8,-15.4,39,89130,240,1414,196,130,430,49,21208,53151,8528,5006,160,2.0,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8505,2017,12,21,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.9,-14.7,36,89189,435,1414,198,272,623,79,34703,68377,11438,5014,167,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8506,2017,12,21,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-1.0,-13.9,33,89247,576,1414,202,389,731,94,44187,76179,12934,4606,250,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8507,2017,12,21,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.3,-14.5,28,89212,654,1414,206,457,778,101,47996,78780,13466,4455,205,1.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8508,2017,12,21,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,-15.1,24,89178,664,1414,210,466,783,102,45967,77366,13101,4573,212,1.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8509,2017,12,21,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.0,-15.7,20,89143,605,1414,213,414,750,96,37958,71357,11837,4856,220,1.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8510,2017,12,21,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.2,-16.0,20,89125,480,1414,212,309,664,83,25233,58252,9406,5032,218,1.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8511,2017,12,21,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.5,-16.2,19,89106,300,1414,212,170,490,59,11681,34239,5541,4034,227,1.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8512,2017,12,21,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.7,-16.5,18,89088,75,1414,211,49,188,23,2752,9494,1703,1547,180,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.24,0.0,0.0
8513,2017,12,21,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.3,-9.0,43,89102,0,418,209,2,0,2,81,0,81,29,247,2.0,0,1,7000.0,77777,9,999999999,4,0.086,0,88,0.21,0.0,0.0
8514,2017,12,21,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,0.9,-15.7,24,89117,0,0,209,0,0,0,0,0,0,0,230,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8515,2017,12,21,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-0.5,-15.3,27,89131,0,0,208,0,0,0,0,0,0,0,160,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8516,2017,12,21,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.1,-14.9,30,89085,0,0,208,0,0,0,0,0,0,0,286,1.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8517,2017,12,21,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-1.8,-14.6,33,89038,0,0,207,0,0,0,0,0,0,0,308,1.3,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8518,2017,12,21,23,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-2.4,-14.2,36,88991,0,0,206,0,0,0,0,0,0,0,320,1.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8519,2017,12,21,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-4.2,-14.0,42,88918,0,0,204,0,0,0,0,0,0,0,330,1.3,0,1,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8520,2017,12,22,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.9,-13.9,49,88846,0,0,202,0,0,0,0,0,0,0,335,1.7,0,2,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8521,2017,12,22,2,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.7,-13.7,59,88773,0,0,201,0,0,0,0,0,0,0,290,2.0,0,4,7000.0,6251,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8522,2017,12,22,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.0,-14.2,58,88757,0,0,199,0,0,0,0,0,0,0,341,2.3,0,4,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8523,2017,12,22,4,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.4,-14.7,57,88741,0,0,198,0,0,0,0,0,0,0,343,2.7,4,4,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8524,2017,12,22,5,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.7,-15.2,56,88725,0,0,198,0,0,0,0,0,0,0,320,3.0,3,3,7000.0,4736,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8525,2017,12,22,6,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.8,-15.5,54,88767,0,0,203,0,0,0,0,0,0,0,344,3.0,3,3,7000.0,4962,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8526,2017,12,22,7,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-8.8,-15.8,53,88810,0,0,218,0,0,0,0,0,0,0,346,3.0,3,3,7000.0,4679,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8527,2017,12,22,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-8.9,-16.1,52,88853,4,20,237,0,0,0,0,0,0,0,340,3.0,9,9,7000.0,2600,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8528,2017,12,22,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-7.1,-15.5,47,88918,239,1414,251,60,2,60,11364,961,11304,5210,347,2.7,2,2,7000.0,4142,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8529,2017,12,22,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-5.2,-14.8,43,88983,433,1414,260,129,19,122,18954,7180,16116,7335,348,2.3,1,1,7000.0,3848,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8530,2017,12,22,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,-3.4,-14.2,39,89048,575,1414,263,196,116,145,26346,20538,18463,6957,250,2.0,9,9,7000.0,2600,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8531,2017,12,22,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,-0.9,-14.7,30,89092,654,1414,260,261,275,134,34624,40874,17410,6369,319,2.0,0,0,7000.0,3865,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8532,2017,12,22,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,1.7,-15.1,24,89136,664,1414,244,361,517,121,39860,52236,17734,6787,320,2.0,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8533,2017,12,22,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,4.2,-15.6,19,89180,605,1414,220,355,493,139,33271,42796,19049,8221,200,2.0,9,9,7000.0,2600,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8534,2017,12,22,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,4.0,-15.6,19,89172,482,1414,248,238,330,128,21838,35074,13736,7629,312,2.3,0,0,7000.0,4055,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8535,2017,12,22,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,3.9,-15.5,20,89165,301,1414,240,142,345,68,11063,26322,6306,4868,316,2.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8536,2017,12,22,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,3.7,-15.5,20,89157,77,1414,217,49,167,25,2751,8408,1832,1666,180,3.0,9,9,7000.0,2600,9,999999999,2,0.086,0,88,0.21,0.0,0.0
8537,2017,12,22,18,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,2.6,-16.1,20,89173,0,428,209,2,0,2,108,0,82,29,322,2.7,0,0,7000.0,77777,9,999999999,2,0.086,0,88,0.2,0.0,0.0
