,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,DBT,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,glob_hor_rad,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,wind_speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
100,2005,1,5,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.6,-10.6,77,92840,0,0,238,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
101,2005,1,5,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.8,-10.8,77,92840,0,0,237,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
102,2005,1,5,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.3,-13.3,76,92840,0,0,226,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
103,2005,1,5,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.1,-12.1,77,92840,0,0,231,0,0,0,0,0,0,0,270,4,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
104,2005,1,5,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.3,-12.3,76,92840,0,0,230,0,0,0,0,0,0,0,247,4,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
105,2005,1,5,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.7,-11.7,77,92840,0,0,232,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
106,2005,1,5,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.3,-13.8,67,92840,228,1368,212,11,0,11,1200,0,1211,578,247,2,5,5,999,999,9,999999999,2,0.084,0,88,0.6,0,0
107,2005,1,5,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.8,-11.3,67,92840,425,1415,222,111,80,87,13778,8605,11331,4794,247,2,5,5,999,999,9,999999999,3,0.084,0,88,0.6,0,0
108,2005,1,5,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.1,-10.1,59,92840,569,1415,224,258,418,90,29708,43516,11941,4848,247,2,4,4,999,999,9,999999999,3,0.084,0,88,0.473,0,0
109,2005,1,5,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.2,-8.2,60,92840,651,1415,232,367,608,86,38500,61434,11558,3881,247,3,4,4,999,999,9,999999999,4,0.084,0,88,0.347,0,0
110,2005,1,5,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.8,-6.8,60,92840,666,1415,239,433,761,75,45933,76828,10109,3594,292,3,4,4,999,999,9,999999999,5,0.084,0,88,0.253,0,0
111,2005,1,5,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.6,-5.4,61,92840,611,1415,246,450,906,58,48150,92389,7892,3308,337,2,4,4,999,999,9,999999999,5,0.084,0,88,0.2,0,0
112,2005,1,5,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.2,-4.8,61,92840,492,1415,249,386,968,49,41314,98725,6676,3584,337,2,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
113,2005,1,5,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.8,-2.7,70,92840,316,1415,270,261,979,42,28200,99885,5765,4366,292,2,6,6,999,999,9,999999999,7,0.084,0,88,0.2,0,0
114,2005,1,5,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.5,-4,69,92840,94,1415,265,114,1321,26,12414,134775,3605,3888,247,1,6,6,999,999,9,999999999,6,0.084,0,88,0.2,0,0
115,2005,1,5,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.5,-5.5,78,92840,0,531,260,19,0,0,2100,0,0,0,0,0,7,7,999,999,9,999999999,5,0.084,0,88,0.367,0,0
116,2005,1,5,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5,-8,77,92840,0,0,250,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,4,0.084,0,88,0.533,0,0
117,2005,1,5,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.1,-10.1,77,92840,0,0,241,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
118,2005,1,5,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.5,-11.5,77,92840,0,0,235,0,0,0,0,0,0,0,157,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
119,2005,1,5,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.3,-12.3,76,92840,0,0,232,0,0,0,0,0,0,0,202,1,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
120,2005,1,6,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.2,-13.2,76,92700,0,0,229,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
121,2005,1,6,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.4,-13.4,76,92700,0,0,228,0,0,0,0,0,0,0,247,2,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
122,2005,1,6,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.7,-12.7,76,92700,0,0,230,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
123,2005,1,6,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.9,-11.9,77,92700,0,0,233,0,0,0,0,0,0,0,247,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
124,2005,1,6,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.6,-11.6,77,92700,0,0,234,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
125,2005,1,6,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.3,-11.3,77,92700,0,0,235,0,0,0,0,0,0,0,202,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
126,2005,1,6,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.5,-10.5,77,92700,0,0,238,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
127,2005,1,6,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.3,-11.3,77,92700,0,0,234,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
128,2005,1,6,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.1,-9.1,77,92700,0,0,243,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
129,2005,1,6,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.5,-9.5,77,92700,0,0,241,0,0,0,0,0,0,0,225,3,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
130,2005,1,6,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.8,-10.3,67,92700,228,1368,226,14,0,14,1500,0,1514,722,225,3,5,5,999,999,9,999999999,3,0.084,0,88,0.587,0,0
131,2005,1,6,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4,-8.5,68,92700,426,1415,234,131,168,80,15145,17662,12541,5272,247,4,5,5,999,999,9,999999999,4,0.084,0,88,0.467,0,0
132,2005,1,6,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2,-8,60,92700,571,1415,233,258,337,122,29191,35070,17709,6595,292,3,4,4,999,999,9,999999999,4,0.084,0,88,0.333,0,0
133,2005,1,6,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.5,-6.5,60,92700,653,1415,240,369,523,128,40638,53834,16476,6131,247,3,4,4,999,999,9,999999999,5,0.084,0,88,0.233,0,0
134,2005,1,6,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.9,-5.1,61,92700,668,1415,247,467,856,62,49934,87270,8484,3035,292,3,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
135,2005,1,6,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.3,-4.7,61,92700,614,1415,249,394,628,122,44177,64638,15555,7048,270,2,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
136,2005,1,6,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.8,-4.2,62,92700,495,1415,252,383,861,81,40633,87837,10746,5617,292,3,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
137,2005,1,6,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.5,-3,70,92700,319,1415,269,250,789,72,26500,80505,9463,7097,315,3,6,6,999,999,9,999999999,7,0.084,0,88,0.2,0,0
138,2005,1,6,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.4,-3.1,70,92700,98,1415,269,192,2757,0,23384,281264,79,71,360,1,6,6,999,999,9,999999999,7,0.084,0,88,0.2,0,0
139,2005,1,6,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.3,-3.3,78,92700,0,552,270,28,0,0,3000,0,0,0,0,0,7,7,999,999,9,999999999,7,0.084,0,88,0.22,0,0
140,2005,1,6,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.4,-7.4,77,92700,0,0,252,0,0,0,0,0,0,0,360,1,7,7,999,999,9,999999999,4,0.084,0,88,0.493,0,0
141,2005,1,6,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.4,-9.4,77,92700,0,0,244,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
142,2005,1,6,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.4,-10.4,77,92700,0,0,240,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
143,2005,1,6,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.3,-11.3,77,92700,0,0,236,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
144,2005,1,7,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.5,-11.5,77,92210,0,0,235,0,0,0,0,0,0,0,202,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
145,2005,1,7,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8.8,-11.8,77,92210,0,0,234,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
146,2005,1,7,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.5,-12.5,76,92210,0,0,231,0,0,0,0,0,0,0,225,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
147,2005,1,7,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.7,-12.7,76,92210,0,0,230,0,0,0,0,0,0,0,225,1,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
148,2005,1,7,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.2,-14.2,76,92210,0,0,224,0,0,0,0,0,0,0,292,2,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
149,2005,1,7,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.9,-13.9,76,92210,0,0,224,0,0,0,0,0,0,0,247,2,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
150,2005,1,7,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.3,-15.3,76,92210,0,0,219,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
151,2005,1,7,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.7,-14.7,76,92210,0,0,221,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
152,2005,1,7,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.9,-15.9,76,92210,0,0,216,0,0,0,0,0,0,0,292,1,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
153,2005,1,7,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.3,-16.3,76,92210,0,0,214,0,0,0,0,0,0,0,247,1,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
154,2005,1,7,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.9,-17.4,66,92210,229,1369,199,74,336,19,8039,33922,2761,1641,0,0,5,5,999,999,9,999999999,2,0.084,0,88,0.6,0,0
155,2005,1,7,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7.3,-11.8,67,92210,427,1415,220,128,0,128,13665,0,13793,6641,247,2,5,5,999,999,9,999999999,3,0.084,0,88,0.6,0,0
156,2005,1,7,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.2,-9.2,60,92210,572,1415,227,208,0,208,22284,0,22492,10413,247,2,4,4,999,999,9,999999999,4,0.084,0,88,0.413,0,0
157,2005,1,7,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.6,-6.6,60,92210,655,1415,239,268,0,268,28361,0,28896,13110,292,1,4,4,999,999,9,999999999,5,0.084,0,88,0.24,0,0
158,2005,1,7,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.7,-5.3,61,92210,671,1415,246,498,774,130,51776,78137,17080,5346,337,1,4,4,999,999,9,999999999,5,0.084,0,88,0.2,0,0
159,2005,1,7,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1.9,-4.1,62,92210,617,1415,252,644,1218,112,67615,122982,14627,5583,67,1,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
160,2005,1,7,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,2.9,-3.1,63,92210,499,1415,257,384,803,101,40316,81867,13173,6637,22,2,4,4,999,999,9,999999999,7,0.084,0,88,0.2,0,0
161,2005,1,7,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,3.3,-1.2,71,92210,323,1415,278,149,0,149,16062,0,16210,6544,112,2,6,6,999,999,9,999999999,8,0.084,0,88,0.2,0,0
162,2005,1,7,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,2.3,-2.2,71,92210,102,1415,273,108,1109,28,11800,113127,3941,4281,22,2,6,6,999,999,9,999999999,7,0.084,0,88,0.2,0,0
163,2005,1,7,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.2,-3.2,78,92210,0,573,271,0,0,0,0,0,0,0,67,2,7,7,999,999,9,999999999,7,0.084,0,88,0.213,0,0
164,2005,1,7,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.8,-5.8,77,92210,0,0,259,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,5,0.084,0,88,0.387,0,0
165,2005,1,7,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5,-8,77,92210,0,0,250,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,4,0.084,0,88,0.533,0,0
166,2005,1,7,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-8,-11,77,92210,0,0,237,0,0,0,0,0,0,0,67,1,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
167,2005,1,7,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.2,-12.2,77,92210,0,0,233,0,0,0,0,0,0,0,157,1,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
168,2005,1,8,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.6,-12.6,76,91770,0,0,231,0,0,0,0,0,0,0,180,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
169,2005,1,8,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-9.4,-12.4,76,91770,0,0,232,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
170,2005,1,8,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.2,-13.2,76,91770,0,0,228,0,0,0,0,0,0,0,202,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
171,2005,1,8,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.2,-14.2,76,91770,0,0,224,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
172,2005,1,8,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.3,-14.3,76,91770,0,0,223,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
173,2005,1,8,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-10.3,-13.3,76,91770,0,0,227,0,0,0,0,0,0,0,337,2,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
174,2005,1,8,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11,-14,76,91770,0,0,224,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
175,2005,1,8,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-11.4,-14.4,76,91770,0,0,222,0,0,0,0,0,0,0,247,2,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
176,2005,1,8,9,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-12.4,-15.4,76,91770,0,0,218,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
177,2005,1,8,10,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13.1,-16.1,76,91770,0,0,215,0,0,0,0,0,0,0,202,1,7,7,999,999,9,999999999,2,0.084,0,88,0.6,0,0
178,2005,1,8,11,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-13,-17.5,66,91770,230,1372,199,69,300,20,7536,30260,2898,1735,0,0,5,5,999,999,9,999999999,2,0.084,0,88,0.6,0,0
179,2005,1,8,12,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-7,-11.5,67,91770,428,1415,221,119,0,119,12690,0,12809,6167,0,0,5,5,999,999,9,999999999,3,0.084,0,88,0.6,0,0
180,2005,1,8,13,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.7,-9.7,59,91770,574,1415,225,193,0,193,20651,0,20844,9843,0,0,4,4,999,999,9,999999999,4,0.084,0,88,0.447,0,0
181,2005,1,8,14,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.5,-8.5,60,91770,658,1415,231,422,638,125,46818,65742,16062,5852,202,2,4,4,999,999,9,999999999,4,0.084,0,88,0.367,0,0
182,2005,1,8,15,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.7,-6.7,60,91770,674,1415,239,517,868,103,54301,87660,13715,4537,67,3,4,4,999,999,9,999999999,5,0.084,0,88,0.247,0,0
183,2005,1,8,16,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0.1,-5.9,60,91770,621,1415,243,490,893,98,51498,90237,12910,4988,112,3,4,4,999,999,9,999999999,5,0.084,0,88,0.2,0,0
184,2005,1,8,17,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,1,-5,61,91770,502,1415,248,399,899,80,42313,91648,10507,5413,67,3,4,4,999,999,9,999999999,6,0.084,0,88,0.2,0,0
185,2005,1,8,18,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0,-4.5,69,91770,327,1415,254,235,716,69,24908,73032,9157,6798,22,3,5,5,999,999,9,999999999,6,0.084,0,88,0.2,0,0
186,2005,1,8,19,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,0,-4.5,69,91770,106,1415,254,59,0,59,6412,0,6471,2137,337,1,5,5,999,999,9,999999999,6,0.084,0,88,0.2,0,0
187,2005,1,8,20,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-0.4,-3.4,78,91770,0,595,270,0,0,0,0,0,0,0,337,1,7,7,999,999,9,999999999,7,0.084,0,88,0.227,0,0
188,2005,1,8,21,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.5,-5.5,78,91770,0,0,261,0,0,0,0,0,0,0,247,4,7,7,999,999,9,999999999,5,0.084,0,88,0.367,0,0
189,2005,1,8,22,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3.1,-6.1,77,91770,0,0,258,0,0,0,0,0,0,0,247,4,7,7,999,999,9,999999999,5,0.084,0,88,0.407,0,0
190,2005,1,8,23,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-3,-6,77,91770,0,0,259,0,0,0,0,0,0,0,247,5,7,7,999,999,9,999999999,5,0.084,0,88,0.4,0,0
191,2005,1,8,24,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.6,-5.6,78,91770,0,0,261,0,0,0,0,0,0,0,247,5,7,7,999,999,9,999999999,5,0.084,0,88,0.373,0,0
192,2005,1,9,1,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-2.4,-5.4,78,91950,0,0,261,0,0,0,0,0,0,0,225,2,7,7,999,999,9,999999999,5,0.084,0,88,0.36,0,0
193,2005,1,9,2,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.9,-9.9,77,91950,0,0,242,0,0,0,0,0,0,0,202,3,7,7,999,999,9,999999999,3,0.084,0,88,0.6,0,0
194,2005,1,9,3,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.8,-8.8,77,91950,0,0,246,0,0,0,0,0,0,0,180,3,7,7,999,999,9,999999999,4,0.084,0,88,0.587,0,0
195,2005,1,9,4,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-4.6,-7.6,77,91950,0,0,251,0,0,0,0,0,0,0,0,0,7,7,999,999,9,999999999,4,0.084,0,88,0.507,0,0
196,2005,1,9,5,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.1,-9.1,77,91950,0,0,244,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
197,2005,1,9,6,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.8,-9.8,77,91950,0,0,241,0,0,0,0,0,0,0,247,3,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
198,2005,1,9,7,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-6.8,-9.8,77,91950,0,0,240,0,0,0,0,0,0,0,247,4,7,7,999,999,9,999999999,4,0.084,0,88,0.6,0,0
199,2005,1,9,8,0,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*9*9*9C9*9*9,-5.8,-8.8,77,91950,0,0,244,0,0,0,0,0,0,0,247,2,7,7,999,999,9,999999999,4,0.084,0,88,0.587,0,0
